1009,puckery,떫은
1010,feelsmall,떳떳치못하게여기다
1011,skein,떼
1012,flight,떼지어 날다
1013,swarm,떼지어 분봉하다
1014,tang,뗑하고 울리다
1015,tick,똑딱거리다
1016,ticktack,똑딱똑딱
1017,ticktock,똑딱똑딱
1018,casting,똥
1019,fliptoptable,뚜껑을 밀어 올려서 여는 식의 테이블
1020,win,뚫고 나가다
1021,weather,뚫고 나아가다
1022,immerge,뛰어들다
1023,thrum,뜯다
1024,betakenaback,뜻밖에
1025,maxi,뜻의 결합사
1026,floatable,띄울 수 있는
1027,la,라
1028,i,라는 말
1029,wireless,라디오 수신기
1030,lama,라마승
1031,vicuna,라마의 종류
1032,lateran,라테란 성당
1033,latinquarter,라틴구
1034,mall,런던의
1035,legshow,레그쇼
1036,lobby,로비
1037,montagnard,로키 산맥 속에 사는 북미 인디언족
1038,linoleum,리놀륨
1039,liras,리라
1040,linktrainer,링크식 비행 연습장치
1041,mews,마구간
1042,tackroom,마구실
1043,siding,마늘판벽
1044,mylady,마님
1045,memsahib,마님
1046,floorexercise,마루운동
1047,floormodel,마루형
1048,deadhedge,마른 나무 울타리
1049,mezz,마리화나
1050,paca,마못류
1051,magicmirror,마법의 거울
1052,magiccarpet,마법의 양탄자
1053,cabman,마부
1054,numb,마비시키다
1055,massage,마사지
1056,tournament,마상시합
1057,underaspell,마술에 걸려
1058,frisket,마스크
1059,mastabah,마스타바
1060,mastodon,마스토돈
1061,beerandskittles,마시며 놀며
1062,inastew,마음 졸이며
1063,looseleaf,마음대로 바꾸어 꽂을 수 있는
1064,inonesmindseye,마음속으로
1065,toonesliking,마음에 드는
1066,list,마음에 들다
1067,profound,마음에서 우러나는
1068,roil,마음을 휘젓다
1069,micropublishing,마이크로 출판
1070,microprocess,마이크로 프로세서로 처리하다
1071,mileometer,마일 주행 거리계
1072,milestone,마일 표
1073,majolica,마졸리카 도자기
1074,visavis,마주 대하고 있는 사람
1075,lawnswing,마주보기 그네
1076,thelastword,마지막말
1077,traction,마찰
1078,maquis,마키
1079,barmagnet,막대 자석
1080,icelolly,막대기가 있는 아이스 캔디
1081,membranal,막의
1082,manofallwork,만능꾼
1083,mandoline,만돌린
1084,doneness,만듦새
1085,catchatartar,만만치 않은 상대를 만나다
1086,overgrow,만연하다
1087,aprilfoolsday,만우절
1088,packedout,만원인
1089,ontour,만유하여
1090,givesatisfaction,만족시키다
1091,supply,만족시키다
1092,funny,만화란
1093,many,많은
1094,agreatmany,많은
1095,man,말
1096,horseshoemagnet,말굽 자석
1097,asthinasalath,말라빠져
1098,thestraitofmalacca,말라카 해협
1099,malathion,말라티온
1100,flyinghorse,말모양의 자석
1101,loseonestongue,말문이 막히다
1102,malolactic,말산이 유산으로 변하는
1103,intthesaddle,말을 타고
1104,stud,말의 떼
1105,malpighiantube,말피기관
1106,forgottenman,망각된 사람
1107,manganese,망간
1108,manganesenodule,망간 단괴
1109,mango,망고
1110,mangosteen,망고스틴
1111,jib,망설이다
1112,martel,망치
1113,catch,맞다
1114,sit,맞다
1115,acrossthetable,맞대놓고 하는
1116,gearing,맞물림
1117,workindoubleharness,맞벌이하다
1118,usher,맞아들이다
1119,jar,맞지 않다
1120,fomites,매개물
1121,tether,매는 사슬
1122,denunciationscathing,매도
1123,marketing,매매
1124,floorman,매매 거래원
1125,beinmarket,매매 되고 있다
1126,loseonesmarket,매매의 기회를 잃다
1127,beinthemarket,매물로 나와 있다
1128,mashie,매시
1129,mashieiron,매시 아이언
1130,everyhouronthe,매시 정시 ~ 나쁜 때에
1131,hitalikeness,매우 닮다
1132,kiosk,매점
1133,week,매주마다
1134,mediabuyer,매체 세일느 담당자
1135,mediaman,매체 조사원
1136,pulsation,맥동
1137,pulsator,맥동 장치
1138,maltose,맥아당
1139,mangrove,맨그로브
1140,mandragora,맨드레이크
1141,mantoman,맨투맨 방어
1142,mantle,맨틀
1143,mastiff,맹견의 일종
1144,withavengeance,맹렬하게
1145,toswearanoathuponmysoul,맹세코
1146,acrolith,머리
1147,mandarin,머리 흔드는 인형
1148,truncate,머리를 자르다
1149,scalp,머릿가죽
1150,beforeerelong,머지 않아
1151,remote,먼
1152,flossy,멋부린
1153,medalplay,메달 플레이
1154,knit,메리야스 류
1155,impoverishment,메마르게 하다
1156,marginalland,메마른 경작지
1157,messageswitching,메시지 교환
1158,methanogen,메탄 생성 미생물
1159,queen,면
1160,linsey,면모교직
1161,thepathtobecomoingabuddhist,면벽참선
1162,quit,면하여
1163,legend,명
1164,ming,명나라
1165,tokenstrike,명목상의 스트라이크
1166,tokenimport,명목수입
1167,manofmark,명사
1168,singe,명성을 손상하다
1169,tabletiltingtippingturning,몇 사람이 손을 대면 신령의 힘으로 테이블이 저절로 움직이는 현상
1170,certain,몇개
1171,seventytimesseven,몇번이고마태복음182
1172,oldschooltie,모교자랑
1173,oldcountry,모국
1174,funraising,모금 활동
1175,made,모듬 요리
1176,moro,모로족의 토인
1177,morphinomania,모르핀 중독
1178,mimmem,모방 기억 반복 연습의
1179,parentplane,모비행기
1180,mimeticdiagram,모식도
1181,sacred,모신
1182,mootcourt,모의 법정
1183,flightsimulator,모의 비행 장치
1184,simulation,모의실험
1185,simulator,모의실험
1186,sham,모의전
1187,morion,모자 모양의 투구
1188,ortothelastmanallandsingularlyallandsingular,모조리
1189,own,모조리자백하다
1190,logie,모조보석
1191,hardgrained,모진
1192,ataventure,모험적으로
1193,tempt,모험하다
1194,choker,목걸이
1195,lavaliere,목걸이
1196,backsword,목검
1197,singlestick,목검술
1198,millwork,목공 제품
1199,onatthetipofonestongue,목구멍까지 나와
1200,halfnelson,목덜미 죄기
1201,frilledlizard,목도리 도마뱀
1202,frilllizard,목도리 도마뱀
1203,drawupalist,목록을 만들다
1204,clergywoman,목사 부인
1205,beingoodvoice,목소리가 잘나오다
1206,neck,목의 길이
1207,haveathirst,목이 마르다
1208,alumpinonesthethroat,목이 메는느낌
1209,alpenhorn,목재 나팔
1210,endinview,목적
1211,doturnthetrick,목적을 달성하다
1212,framehouse,목조 가옥
1213,montessorimethodsystem,몬테소리식 교육법
1214,flypost,몰래 붙이다
1215,foist,몰래 써 넣다
1216,hunt,몰아넣다
1217,flounce,몸부림침
1218,misstep,몸을 그르침
1219,overreach,몸을 지나치게 뻗다
1220,undertheweather,몸이 편찮아
1221,makeonestoilet,몸치장하다
1222,likesin,몹시
1223,labor,몹시 흔들리다
1224,highlystrung,몹시 흥분하여
1225,mitty,몽상가
1226,nostrum,묘안
1227,shapeoractionsareuniqueordifferent,묘하다
1228,byweight,무게로
1229,knuckle,무고기
1230,founder,무너뜨리다
1231,giveway,무너지다
1232,playtruant,무단 결석하다
1233,withoutleave,무단히
1234,without,무단히
1235,medicinedance,무당춤
1236,choreography,무도법
1237,prom,무도회
1238,mampara,무딘 흑인
1239,knee,무릎
1240,marrowbone,무릎
1241,kneepad,무릎가리개
1242,laprobe,무릎덮개
1243,laptop,무릎에 얹어 놓을 크기의 퍼스널 컴퓨터
1244,overdo,무리를 하다
1245,forceonesway,무리하게 나아가다
1246,machinecotton,무명실
1247,opencity,무방비 도시
1248,givegetthegoby,무사하다
1249,marconigraph,무선 전신기
1250,overrun,무성하다
1251,foralltheworld,무슨 일이 있어도
1252,jaywalk,무시하고 길을 횡단하다
1253,jaywalker,무시하고 길을 횡단하다
1254,someorother,무언가
1255,mime,무언극
1256,saga,무용 전설
1257,ramdomsampling,무작위 추출법
1258,gentleman,무직자
1259,indifferencecurve,무차별곡선
1260,horselatitudes,무풍대
1261,threeminutessilence,묵도
1262,table,묵살하다
1263,civilservant,문관
1264,written,문어
1265,literary,문어체
1266,thescribblingtribe,문인들
1267,totheletter,문자대로
1268,leaveapersononthemat,문전에서 쫓아 버리다
1269,case,문제
1270,offthemap,문제 안되는
1271,getintotrouble,문제를 일으키다
1272,opendoor,문호 개방
1273,pricecommission,물가 통제 위원회
1274,goshopping,물건 사러 가다
1275,downcomer,물건을 아래로 보내는 파이프
1276,marcel,물결 모양의 웨이브
1277,water,물결 무늬를 넣다
1278,habendum,물권 표시 조례
1279,hydrosphere,물기
1280,killdeer,물떼새의 일종
1281,flutterwheel,물레바퀴
1282,iatrophysics,물리요법 의학
1283,foil,물리치다
1284,talus,물매진면
1285,throwoverboard,물속으로 내던지다
1286,likewater,물쓰듯
1287,nix,물의 요정
1288,material,물적 증거
1289,microsample,물질의 극소 표본
1290,inkind,물품으로
1291,tailpipe,미관
1292,gi,미군병사
1293,matineeidol,미남 배우
1294,foglevel,미노출 농도
1295,minimax,미니맥스를 최소로 하는 기법
1296,midmashie,미드 매시
1297,middleguard,미들 가드
1298,bridetobe,미래의 신부
1299,tastebud,미뢰
1300,microsome,미립체
1301,ingerm,미발달로
1302,missileman,미사일 설계자
1303,micropopulation,미생물 개체군
1304,micromachining,미세 기계 가공
1305,microfilament,미세 섬유
1306,micromorphology,미소 구조
1307,microtexture,미소 구조
1308,microcapsule,미소 캡슐
1309,microtubule,미소관
1310,microphysics,미시적 물리학
1311,micmac,미크맥족
1312,metrication,미터법 환산
1313,tailer,미행자
1314,mixer,믹서
1315,sunfish,민물고기
1316,ameetingbythetownspeople,민회
1317,wedge,밀어 제치다
1318,andallthat,및 그런등속
1319,freshrun,바다에서 강으로 방금 올라온
1320,floorboard,바닥
1321,floorspace,바닥 면적
1322,seabreeze,바닷바람
1323,takethewindof,바람 웃녘으로 나가다
1324,windscreen,바람막이 유리
1325,luff,바람부는 쪽으로 가다
1326,windborne,바람으로 옮겨지는
1327,beforedownthewind,바람을 등지고
1328,offthewind,바람을 등지고
1329,onthewind,바람을 타고
1330,caper,바람잡이
1331,cheat,바람피우다
1332,inajiff,바로
1333,just,바로 지금
1334,justness,바로 지금
1335,notlongsince,바로 최근
1336,fullpitched,바운드하지 않고 삼주문에 던져진
1337,tor,바위산
1338,weismannism,바이스만 설
1339,hurdle,바자
1340,frenchboot,바퀴 고정구
1341,takeoverzone,바톤을 주고 받는 구역
1342,telescope,박다
1343,pulse,박동으로 보내다
1344,salvo,박수 갈채
1345,scandal,반감
1346,meshugazine,반권위적
1347,thumbindex,반달색인
1348,floorcrossing,반대당에의 찬성 투표
1349,twilightsleep,반마취상태
1350,marking,반문
1351,reflective,반사적인
1352,twofer,반액 할인권
1353,hightreason,반역죄
1354,inductive,반응을 유발하는
1355,counterexample,반증
1356,waver,반짝이다
1357,byhalf,반쯤
1358,sabotage,반항 행위
1359,demivolt,반회전
1360,footwell,발 밑 공간
1361,toethemark,발가락을 출발점에 대다
1362,treasuretrove,발굴재
1363,foundersshares,발기인주
1364,hottemper,발끈거리는 성미
1365,ontiptoe,발끝으로
1366,effectmakealodgment,발붙일 곳을 마련하다
1367,launcher,발사대
1368,launchwindow,발사시간대
1369,gowalklame,발을 절다
1370,growingpains,발전도상의 곤란
1371,footplate,발판
1372,footrest,발판
1373,suppress,발표하지 않다
1374,prisoneditor,발행 명의인
1375,tamp,밟아 단단하게 하다
1376,moonblind,밤눈 어두운
1377,burnthemindnightoil,밤이 깊도록 공부하다
1378,cablestitch,밧줄뜨기
1379,takeintow,밧줄로 끌다
1380,onthetramp,방랑하여
1381,floccus,방상의
1382,flysheet,방수 외포
1383,tailrace,방수로
1384,nationalguard,방위군
1385,publicgallery,방청석
1386,floodgate,방출구
1387,seawall,방파벽
1388,getinintotheway,방해가 되다
1389,prohibit,방해하다
1390,trafficator,방향 지시기
1391,floatage,배
1392,flotage,배
1393,coulisse,배경
1394,micketmouse,배경 음악을 넣다
1395,shareout,배급물
1396,bywater,배로
1397,tow,배를 끌기
1398,makefast,배를 매어 두는 계선 부표
1399,badgoodsailor,배멀미하는사람
1400,visa,배서하다
1401,scupper,배수구
1402,productionnumber,배역 총출연의 노래
1403,typecast,배우를 배역하다
1404,agreatlonghundred,백 이십
1405,frogeye,백성병
1406,king,백수의 왕
1407,colorline,인종 차별 장벽
1408,interleave,백지를 삽입하다에놓다
1409,mooncalf,백치
1410,vantage,밴티지
1411,cinch,뱃대끈
1412,salt,뱃사람
1413,crane,뱃전의 팔 모양의 기중기
1414,wicked,버릇이 나쁜
1415,setatvariance,버성기게 하다
1416,sittight,버티다
1417,pupiparous,번데기를 낳는
1418,propagation,번식
1419,numberplate,번지표
1420,chastise,벌하다
1421,overflow,범람하다
1422,insail,범선을 타고
1423,latitude,범위
1424,range,범위를 정하다
1425,malice,범의
1426,maffia,범죄 비밀 결사
1427,transgress,범하다
1428,legalism,법률 존중주의
1429,medicaljurisprudence,법의학
1430,corporatestate,법인형 국가
1431,calk,베끼다
1432,log,베어내다
1433,offset,벽단식으로 건축하다
1434,mantelshelf,벽로 선반
1435,landgrave,변경백
1436,maggot,변덕
1437,suburb,변두리 지역
1438,jargon,변말
1439,violent,변사
1440,metamorphism,변성 작용
1441,metamorphic,변성암
1442,latrine,변소
1443,malposition,변위
1444,proteus,변하기 쉬운 물건
1445,ontheturn,변하기 시작하여
1446,maresnest,별 게 아닌 것
1447,separatemaintenance,별거 수당
1448,freestandinginsert,별쇄 광고판
1449,taint,병독
1450,fodder,병사들
1451,sickbay,병실
1452,fallgetsick,병에걸리다
1453,onthesicklist,병으로
1454,procesverbal,보고서
1455,than,보다
1456,upwards,보다 이상
1457,pressshow,보도 기관에 보이다
1458,pressattache,보도 담당관
1459,mediaevent,보도된
1460,pressrelease,보도자료
1461,abundle,보따리
1462,walkwaltzmatilda,보따리를 휴대하다
1463,forbearance,보류
1464,ptisan,보리차
1465,infantryman,보병
1466,manipular,보병 중대 대원
1467,look,보살피다
1468,teacozy,보온카버
1469,inview,보이어
1470,matchingfund,보조금
1471,masonjar,보존병
1472,prosthetics,보철술
1473,canter,보통 구보로 가다
1474,shellegg,보통 달걀
1475,universalsuffrage,보통선거
1476,protectionracket,보호해 주는 대가로 돈을 뜯기
1477,copyingribbon,복사용 리본
1478,pugilistic,복서의
1479,minidose,복용약
1480,thicken,복잡하게 하다
1481,luckybag,복주머니
1482,main,본관
1483,sticktooneslast,본분을 지키다
1484,mainstem,본선
1485,againstoneswill,본의 아니게
1486,cheekstrap,볼쪽 가죽끈
1487,lentterm,봄학기
1488,tallpoppy,봉급을 많이 받는 사람
1489,mammon,부
1490,vote,부결하다
1491,tarsus,부골
1492,manus,부권
1493,kulak,부농
1494,misdirection,부당 지시
1495,malpractice,부당치료
1496,slinky,부드럽고 몸에 꼭 맞는
1497,hurtle,부딪히다
1498,casualward,부랑자 임시 수용소
1499,orphan,부모가 없는
1500,momandpop,부부끼리 경영하는
1501,forehead,부분
1502,gotosmash,부서지다
1503,outbuilding,부속 건물
1504,flotationgear,부양 장치
1505,moonlighter,부업을 하는 사람
1506,hoot,부엉부엉울다
1507,thewelltodo,부유 계급
1508,lady,부인
1509,zenana,부인방
1510,studied,부자연스런
1511,fromhome,부재하여
1512,foulbrood,부저병
1513,embryoid,부정배
1514,footrot,부제증
1515,lieutenantgovernor,부지사
1516,punka,부채
1517,punkah,부채
1518,floatinggrass,부초
1519,inflate,부풀게하다
1520,shuttle,북
1521,northgermanic,북게르만어
1522,race,북이 왔다갔다 하는 길
1523,puffbox,분갑
1524,subtreasury,분고
1525,prism,분광
1526,inlabor,분만중에
1527,march,분열 행진하다
